i_e_op,V_cell_op
0.271984061,1.629977489
0.272347575,1.630063829
0.272711574,1.630150273
0.27307606,1.630236819
0.273441033,1.630323469
0.273806494,1.630410221
0.274172443,1.630497078
0.274538882,1.630584037
0.27490581,1.630671101
0.275273228,1.630758268
0.275641138,1.630845539
0.276009539,1.630932914
0.276378433,1.631020394
0.27674782,1.631107978
0.2771177,1.631195666
0.277488075,1.631283459
0.277858945,1.631371357
0.278230311,1.631459359
0.278602172,1.631547467
0.278974531,1.63163568
0.279347388,1.631723998
0.279720743,1.631812422
0.280094596,1.631900951
0.28046895,1.631989586
0.280843804,1.632078327
0.281219159,1.632167174
0.281595015,1.632256128
0.281971374,1.632345187
0.282348236,1.632434353
0.282725601,1.632523626
0.283103471,1.632613005
0.283481846,1.632702491
0.283860727,1.632792085
0.284240114,1.632881785
0.284620008,1.632971593
0.28500041,1.633061509
0.28538132,1.633151531
0.285762739,1.633241662
0.286144669,1.633331901
0.286527108,1.633422247
0.286910059,1.633512702
0.287293521,1.633603265
0.287677496,1.633693937
0.288061985,1.633784717
0.288446987,1.633875606
0.288832504,1.633966604
0.289218535,1.634057711
0.289605083,1.634148928
0.289992148,1.634240253
0.29037973,1.634331688
0.29076783,1.634423233
0.291156448,1.634514888
0.291545586,1.634606652
0.291935244,1.634698527
0.292325423,1.634790511
0.292716123,1.634882607
0.293107346,1.634974812
0.293499091,1.635067129
0.29389136,1.635159556
0.294284153,1.635252094
0.294677471,1.635344743
0.295071315,1.635437504
0.295465686,1.635530376
0.295860583,1.635623359
0.296256008,1.635716455
0.296651962,1.635809662
0.297048445,1.635902981
0.297445457,1.635996412
0.297843001,1.636089956
0.298241075,1.636183612
0.298639682,1.636277381
0.299038822,1.636371262
0.299438495,1.636465257
0.299838702,1.636559364
0.300239444,1.636653585
0.300640721,1.636747919
0.301042535,1.636842366
0.301444886,1.636936927
0.301847775,1.637031603
0.302251202,1.637126392
0.302655168,1.637221295
0.303059675,1.637316312
0.303464722,1.637411444
0.30387031,1.63750669
0.30427644,1.637602052
0.304683113,1.637697528
0.30509033,1.637793119
0.305498091,1.637888825
0.305906397,1.637984647
0.306315249,1.638080584
0.306724647,1.638176637
0.307134592,1.638272806
0.307545085,1.63836909
0.307956127,1.638465491
0.308367718,1.638562008
0.308779859,1.638658642
0.309192551,1.638755392
0.309605795,1.638852259
0.310019591,1.638949242
0.31043394,1.639046343
0.310848843,1.639143561
0.3112643,1.639240897
0.311680313,1.63933835
0.312096881,1.63943592
0.312514007,1.639533609
0.31293169,1.639631415
0.313349931,1.63972934
0.313768731,1.639827383
0.314188091,1.639925544
0.314608011,1.640023824
0.315028493,1.640122223
0.315449536,1.640220741
0.315871142,1.640319378
0.316293312,1.640418134
0.316716046,1.64051701
0.317139345,1.640616005
0.31756321,1.64071512
0.317987641,1.640814355
0.31841264,1.64091371
0.318838206,1.641013185
0.319264341,1.641112781
0.319691046,1.641212497
0.320118321,1.641312334
0.320546168,1.641412291
0.320974586,1.64151237
0.321403576,1.64161257
0.32183314,1.641712891
0.322263279,1.641813334
0.322693992,1.641913899
0.32312528,1.642014585
0.323557145,1.642115393
0.323989588,1.642216324
0.324422608,1.642317377
0.324856207,1.642418552
0.325290385,1.64251985
0.325725144,1.642621271
0.326160484,1.642722815
0.326596406,1.642824482
0.32703291,1.642926273
0.327469998,1.643028186
0.32790767,1.643130224
0.328345927,1.643232385
0.328784769,1.643334671
0.329224199,1.64343708
0.329664215,1.643539614
0.33010482,1.643642272
0.330546013,1.643745055
0.330987796,1.643847963
0.33143017,1.643950995
0.331873135,1.644054153
0.332316691,1.644157436
0.332760841,1.644260845
0.333205584,1.644364379
0.333650922,1.644468039
0.334096855,1.644571825
0.334543384,1.644675737
0.334990509,1.644779776
0.335438233,1.644883941
0.335886554,1.644988233
0.336335475,1.645092651
0.336784996,1.645197197
0.337235118,1.645301869
0.337685841,1.645406669
0.338137167,1.645511597
0.338589096,1.645616652
0.339041628,1.645721835
0.339494766,1.645827146
0.339948509,1.645932586
0.340402859,1.646038153
0.340857816,1.646143849
0.341313381,1.646249674
0.341769555,1.646355628
0.342226339,1.646461711
0.342683733,1.646567923
0.343141739,1.646674264
0.343600356,1.646780735
0.344059587,1.646887336
0.344519431,1.646994067
0.34497989,1.647100928
0.345440964,1.647207919
0.345902655,1.64731504
0.346364963,1.647422292
0.346827888,1.647529675
0.347291432,1.647637189
0.347755596,1.647744834
0.34822038,1.64785261
0.348685786,1.647960518
0.349151813,1.648068557
0.349618463,1.648176728
0.350085737,1.648285032
0.350553636,1.648393467
0.351022159,1.648502035
0.351491309,1.648610735
0.351961086,1.648719568
0.352431491,1.648828534
0.352902525,1.648937633
0.353374188,1.649046866
0.353846481,1.649156231
0.354319406,1.649265731
0.354792963,1.649375364
0.355267153,1.649485131
0.355741976,1.649595032
0.356217435,1.649705068
0.356693528,1.649815238
0.357170258,1.649925543
0.357647625,1.650035982
0.35812563,1.650146557
0.358604274,1.650257267
0.359083558,1.650368112
0.359563482,1.650479093
0.360044048,1.65059021
0.360525256,1.650701462
0.361007107,1.650812851
0.361489602,1.650924376
0.361972742,1.651036038
0.362456528,1.651147836
0.36294096,1.651259771
0.36342604,1.651371843
0.363911768,1.651484053
0.364398145,1.651596399
0.364885172,1.651708884
0.365372851,1.651821506
0.365861181,1.651934266
0.366350163,1.652047164
0.3668398,1.652160201
0.36733009,1.652273376
0.367821036,1.65238669
0.368312638,1.652500143
0.368804898,1.652613734
0.369297815,1.652727466
0.369791391,1.652841336
0.370285626,1.652955346
0.370780522,1.653069496
0.37127608,1.653183786
0.3717723,1.653298216
0.372269183,1.653412787
0.37276673,1.653527498
0.373264942,1.65364235
0.37376382,1.653757342
0.374263365,1.653872476
0.374763577,1.653987752
0.375264458,1.654103168
0.375766009,1.654218727
0.376268229,1.654334427
0.376771121,1.65445027
0.377274686,1.654566254
0.377778923,1.654682381
0.378283834,1.654798651
0.37878942,1.654915064
0.379295681,1.655031619
0.37980262,1.655148318
0.380310235,1.655265161
0.38081853,1.655382146
0.381327503,1.655499276
0.381837157,1.65561655
0.382347492,1.655733968
0.382858509,1.65585153
0.383370209,1.655969237
0.383882593,1.656087088
0.384395662,1.656205085
0.384909416,1.656323226
0.385423858,1.656441513
0.385938986,1.656559946
0.386454804,1.656678524
0.38697131,1.656797248
0.387488507,1.656916119
0.388006395,1.657035135
0.388524976,1.657154298
0.389044249,1.657273608
0.389564217,1.657393065
0.390084879,1.657512669
0.390606237,1.65763242
0.391128292,1.657752318
0.391651045,1.657872365
0.392174497,1.657992559
0.392698648,1.658112901
0.3932235,1.658233392
0.393749053,1.658354031
0.394275308,1.658474818
0.394802267,1.658595755
0.39532993,1.658716841
0.395858299,1.658838076
0.396387373,1.65895946
0.396917155,1.659080994
0.397447645,1.659202678
0.397978844,1.659324512
0.398510753,1.659446496
0.399043372,1.659568631
0.399576704,1.659690917
0.400110748,1.659813353
0.400645506,1.65993594
0.401180979,1.660058679
0.401717168,1.660181569
0.402254073,1.660304611
0.402791696,1.660427805
0.403330037,1.660551151
0.403869098,1.660674649
0.404408879,1.660798299
0.404949382,1.660922103
0.405490607,1.661046059
0.406032555,1.661170168
0.406575228,1.661294431
0.407118626,1.661418847
0.40766275,1.661543417
0.408207602,1.661668141
0.408753182,1.661793019
0.409299491,1.661918051
0.40984653,1.662043238
0.4103943,1.66216858
0.410942802,1.662294076
0.411492038,1.662419728
0.412042007,1.662545535
0.412592712,1.662671498
0.413144152,1.662797617
0.41369633,1.662923891
0.414249246,1.663050322
0.4148029,1.663176909
0.415357295,1.663303653
0.41591243,1.663430553
0.416468308,1.663557611
0.417024928,1.663684826
0.417582293,1.663812198
0.418140402,1.663939729
0.418699257,1.664067416
0.419258859,1.664195263
0.419819209,1.664323267
0.420380308,1.66445143
0.420942157,1.664579751
0.421504757,1.664708232
0.422068109,1.664836872
0.422632213,1.664965671
0.423197072,1.66509463
0.423762686,1.665223748
0.424329055,1.665353026
0.424896182,1.665482465
0.425464066,1.665612064
0.42603271,1.665741824
0.426602113,1.665871745
0.427172278,1.666001827
0.427743204,1.66613207
0.428314894,1.666262474
0.428887347,1.666393041
0.429460566,1.666523769
0.430034551,1.666654659
0.430609303,1.666785712
0.431184823,1.666916927
0.431761113,1.667048306
0.432338172,1.667179847
0.432916003,1.667311551
0.433494606,1.667443419
0.434073983,1.667575451
0.434654134,1.667707646
0.43523506,1.667840006
0.435816763,1.66797253
0.436399243,1.668105219
0.436982501,1.668238072
0.43756654,1.66837109
0.438151358,1.668504274
0.438736959,1.668637623
0.439323342,1.668771138
0.439910508,1.668904818
0.44049846,1.669038665
0.441087197,1.669172678
0.441676722,1.669306857
0.442267034,1.669441204
0.442858135,1.669575717
0.443450026,1.669710398
0.444042708,1.669845246
0.444636182,1.669980261
0.44523045,1.670115445
0.445825511,1.670250797
0.446421369,1.670386317
0.447018022,1.670522005
0.447615473,1.670657862
0.448213722,1.670793889
0.448812771,1.670930085
0.449412621,1.67106645
0.450013272,1.671202984
0.450614726,1.671339689
0.451216984,1.671476564
0.451820047,1.671613609
0.452423916,1.671750825
0.453028592,1.671888212
0.453634076,1.67202577
0.45424037,1.672163499
0.454847473,1.672301399
0.455455388,1.672439472
0.456064116,1.672577716
0.456673657,1.672716132
0.457284013,1.672854721
0.457895185,1.672993483
0.458507173,1.673132417
0.45911998,1.673271525
0.459733605,1.673410806
0.460348051,1.673550261
0.460963318,1.673689889
0.461579407,1.673829691
0.462196319,1.673969668
0.462814056,1.674109819
0.463432619,1.674250146
0.464052008,1.674390647
0.464672226,1.674531323
0.465293272,1.674672175
0.465915148,1.674813202
0.466537855,1.674954405
0.467161395,1.675095785
0.467785768,1.675237341
0.468410976,1.675379073
0.469037019,1.675520983
0.469663899,1.675663069
0.470291616,1.675805333
0.470920173,1.675947774
0.47154957,1.676090394
0.472179807,1.676233191
0.472810888,1.676376166
0.473442811,1.676519321
0.47407558,1.676662654
0.474709194,1.676806165
0.475343655,1.676949857
0.475978963,1.677093727
0.476615121,1.677237778
0.477252129,1.677382008
0.477889989,1.677526418
0.478528701,1.677671009
0.479168267,1.677815781
0.479808687,1.677960734
0.480449964,1.678105867
0.481092097,1.678251183
0.481735089,1.67839668
0.48237894,1.678542358
0.483023652,1.678688219
0.483669225,1.678834263
0.484315661,1.678980488
0.484962961,1.679126897
0.485611126,1.679273489
0.486260158,1.679420264
0.486910057,1.679567223
0.487560825,1.679714366
0.488212462,1.679861693
0.48886497,1.680009204
0.489518351,1.6801569
0.490172604,1.680304781
0.490827732,1.680452846
0.491483736,1.680601097
0.492140616,1.680749534
0.492798375,1.680898156
0.493457012,1.681046965
0.49411653,1.68119596
0.494776929,1.681345141
0.495438211,1.68149451
0.496100377,1.681644065
0.496763428,1.681793808
0.497427364,1.681943738
0.498092189,1.682093856
0.498757901,1.682244162
0.499424504,1.682394656
0.500091997,1.68254534
0.500760383,1.682696211
0.501429662,1.682847272
0.502099835,1.682998523
0.502770905,1.683149963
0.503442871,1.683301592
0.504115735,1.683453412
0.504789498,1.683605422
0.505464162,1.683757623
0.506139728,1.683910015
0.506816196,1.684062598
0.507493569,1.684215372
0.508171847,1.684368338
0.508851031,1.684521495
0.509531124,1.684674845
0.510212125,1.684828387
0.510894036,1.684982122
0.511576859,1.68513605
0.512260594,1.685290171
0.512945244,1.685444485
0.513630808,1.685598993
0.514317288,1.685753695
0.515004687,1.685908591
0.515693003,1.686063682
0.51638224,1.686218967
0.517072398,1.686374448
0.517763478,1.686530123
0.518455482,1.686685995
0.519148411,1.686842061
0.519842266,1.686998324
0.520537048,1.687154783
0.521232759,1.687311439
0.5219294,1.687468292
0.522626972,1.687625341
0.523325476,1.687782588
0.524024914,1.687940033
0.524725286,1.688097675
0.525426595,1.688255516
0.526128841,1.688413555
0.526832025,1.688571793
0.52753615,1.688730229
0.528241215,1.688888865
0.528947223,1.6890477
0.529654174,1.689206735
0.53036207,1.68936597
0.531070913,1.689525406
0.531780702,1.689685041
0.532491441,1.689844878
0.533203129,1.690004915
0.533915768,1.690165154
0.53462936,1.690325595
0.535343906,1.690486237
0.536059407,1.690647082
0.536775864,1.690808129
0.537493278,1.690969379
0.538211651,1.691130831
0.538930985,1.691292487
0.53965128,1.691454347
0.540372537,1.69161641
0.541094759,1.691778677
0.541817946,1.691941148
0.542542099,1.692103824
0.54326722,1.692266705
0.543993311,1.692429791
0.544720372,1.692593083
0.545448404,1.69275658
0.54617741,1.692920283
0.54690739,1.693084192
0.547638345,1.693248308
0.548370278,1.693412631
0.549103188,1.693577161
0.549837079,1.693741898
0.55057195,1.693906842
0.551307803,1.694071995
0.55204464,1.694237356
0.552782461,1.694402925
0.553521269,1.694568703
0.554261064,1.69473469
0.555001848,1.694900886
0.555743622,1.695067292
0.556486388,1.695233907
0.557230146,1.695400733
0.557974898,1.695567769
0.558720646,1.695735016
0.55946739,1.695902474
0.560215132,1.696070143
0.560963874,1.696238023
0.561713616,1.696406116
0.562464361,1.69657442
0.563216108,1.696742937
0.563968861,1.696911667
0.56472262,1.697080609
0.565477386,1.697249765
0.566233161,1.697419134
0.566989945,1.697588718
0.567747742,1.697758515
0.568506551,1.697928526
0.569266374,1.698098752
0.570027213,1.698269194
0.570789069,1.69843985
0.571551943,1.698610722
0.572315837,1.69878181
0.573080751,1.698953114
0.573846688,1.699124634
0.574613649,1.699296371
0.575381634,1.699468325
0.576150647,1.699640496
0.576920686,1.699812885
0.577691756,1.699985491
0.578463855,1.700158316
0.579236987,1.700331359
0.580011152,1.700504621
0.580786351,1.700678102
0.581562587,1.700851802
0.58233986,1.701025722
0.583118172,1.701199861
0.583897524,1.701374221
0.584677918,1.701548801
0.585459355,1.701723602
0.586241836,1.701898624
0.587025363,1.702073868
0.587809937,1.702249333
0.58859556,1.70242502
0.589382233,1.70260093
0.590169957,1.702777061
0.590958734,1.702953416
0.591748565,1.703129994
0.592539452,1.703306795
0.593331396,1.703483821
0.594124399,1.70366107
0.594918461,1.703838543
0.595713584,1.704016241
0.596509771,1.704194164
0.597307021,1.704372313
0.598105337,1.704550686
0.59890472,1.704729286
0.599705171,1.704908112
0.600506692,1.705087164
0.601309285,1.705266443
0.60211295,1.705445949
0.602917689,1.705625682
0.603723504,1.705805644
0.604530395,1.705985833
0.605338366,1.70616625
0.606147416,1.706346896
0.606957547,1.70652777
0.607768761,1.706708874
0.608581059,1.706890208
0.609394443,1.707071771
0.610208914,1.707253564
0.611024474,1.707435588
0.611841124,1.707617842
0.612658865,1.707800328
0.613477699,1.707983045
0.614297627,1.708165993
0.615118652,1.708349174
0.615940773,1.708532586
0.616763994,1.708716232
0.617588314,1.70890011
0.618413737,1.709084221
0.619240262,1.709268566
0.620067893,1.709453145
0.620896629,1.709637957
0.621726473,1.709823005
0.622557426,1.710008287
0.62338949,1.710193804
0.624222666,1.710379556
0.625056955,1.710565544
0.625892359,1.710751769
0.62672888,1.710938229
0.627566519,1.711124926
0.628405278,1.711311861
0.629245157,1.711499032
0.63008616,1.711686441
0.630928286,1.711874088
0.631771537,1.712061973
0.632615916,1.712250097
0.633461423,1.71243846
0.63430806,1.712627061
0.635155829,1.712815903
0.636004731,1.713004984
0.636854767,1.713194305
0.63770594,1.713383867
0.63855825,1.71357367
0.639411699,1.713763713
0.640266289,1.713953998
0.641122021,1.714144525
0.641978897,1.714335294
0.642836918,1.714526306
0.643696086,1.71471756
0.644556402,1.714909057
0.645417868,1.715100798
0.646280485,1.715292782
0.647144255,1.71548501
0.64800918,1.715677483
0.64887526,1.7158702
0.649742499,1.716063162
0.650610896,1.71625637
0.651480454,1.716449823
0.652351174,1.716643523
0.653223058,1.716837469
0.654096107,1.717031661
0.654970323,1.7172261
0.655845707,1.717420787
0.656722261,1.717615721
0.657599987,1.717810903
0.658478886,1.718006334
0.65935896,1.718202013
0.66024021,1.718397941
0.661122638,1.718594119
0.662006245,1.718790546
0.662891033,1.718987223
0.663777003,1.71918415
0.664664158,1.719381328
0.665552499,1.719578757
0.666442026,1.719776438
0.667332743,1.71997437
0.66822465,1.720172554
0.669117749,1.72037099
0.670012042,1.720569679
0.67090753,1.720768621
0.671804215,1.720967816
0.672702098,1.721167265
0.673601182,1.721366968
0.674501467,1.721566925
0.675402955,1.721767137
0.676305648,1.721967604
0.677209548,1.722168326
0.678114655,1.722369304
0.679020973,1.722570538
0.679928501,1.722772029
0.680837243,1.722973776
0.681747199,1.723175781
0.682658371,1.723378042
0.683570762,1.723580562
0.684484371,1.723783339
0.685399202,1.723986376
0.686315255,1.72418967
0.687232533,1.724393225
0.688151037,1.724597038
0.689070768,1.724801111
0.689991728,1.725005445
0.69091392,1.725210039
0.691837344,1.725414894
0.692762002,1.72562001
0.693687896,1.725825388
0.694615027,1.726031028
0.695543398,1.72623693
0.696473009,1.726443095
0.697403863,1.726649522
0.698335961,1.726856213
0.699269304,1.727063168
0.700203895,1.727270387
0.701139735,1.72747787
0.702076826,1.727685618
0.70301517,1.727893631
0.703954767,1.728101909
0.704895621,1.728310453
0.705837732,1.728519264
0.706781102,1.728728341
0.707725732,1.728937684
0.708671626,1.729147295
0.709618783,1.729357174
0.710567207,1.729567321
0.711516898,1.729777735
0.712467858,1.729988419
0.713420089,1.730199372
0.714373593,1.730410594
0.715328372,1.730622085
0.716284426,1.730833847
0.717241758,1.731045879
0.71820037,1.731258182
0.719160263,1.731470757
0.720121439,1.731683602
0.721083899,1.73189672
0.722047646,1.73211011
0.723012681,1.732323773
0.723979006,1.732537709
0.724946622,1.732751918
0.725915532,1.7329664
0.726885736,1.733181157
0.727857237,1.733396189
0.728830037,1.733611495
0.729804137,1.733827076
0.730779538,1.734042933
0.731756244,1.734259066
0.732734254,1.734475475
0.733713572,1.734692161
0.734694199,1.734909124
0.735676136,1.735126364
0.736659386,1.735343883
0.73764395,1.735561679
0.73862983,1.735779754
0.739617027,1.735998107
0.740605544,1.73621674
0.741595382,1.736435653
0.742586543,1.736654846
0.743579029,1.736874319
0.744572841,1.737094073
0.745567981,1.737314108
0.746564452,1.737534424
0.747562254,1.737755023
0.74856139,1.737975903
0.749561861,1.738197067
0.750563669,1.738418513
0.751566817,1.738640243
0.752571305,1.738862256
0.753577135,1.739084554
0.75458431,1.739307136
0.755592831,1.739530004
0.7566027,1.739753156
0.757613919,1.739976594
0.758626489,1.740200319
0.759640412,1.740424329
0.760655691,1.740648627
0.761672326,1.740873212
0.762690321,1.741098084
0.763709676,1.741323245
0.764730393,1.741548693
0.765752474,1.741774431
0.766775922,1.742000458
0.767800737,1.742226774
0.768826922,1.74245338
0.769854479,1.742680276
0.770883409,1.742907463
0.771913714,1.743134942
0.772945396,1.743362711
0.773978457,1.743590773
0.775012899,1.743819127
0.776048724,1.744047773
0.777085932,1.744276712
0.778124527,1.744505945
0.77916451,1.744735472
0.780205883,1.744965293
0.781248648,1.745195408
0.782292807,1.745425819
0.783338361,1.745656525
0.784385312,1.745887527
0.785433663,1.746118824
0.786483415,1.746350419
0.78753457,1.74658231
0.78858713,1.746814499
0.789641097,1.747046986
0.790696472,1.74727977
0.791753258,1.747512854
0.792811456,1.747746236
0.793871069,1.747979917
0.794932097,1.748213899
0.795994544,1.74844818
0.797058411,1.748682762
0.7981237,1.748917645
0.799190412,1.74915283
0.80025855,1.749388316
0.801328116,1.749624104
0.802399111,1.749860195
0.803471538,1.750096589
0.804545398,1.750333287
0.805620693,1.750570288
0.806697426,1.750807593
0.807775597,1.751045203
0.80885521,1.751283118
0.809936265,1.751521338
0.811018765,1.751759864
0.812102713,1.751998697
0.813188108,1.752237836
0.814274955,1.752477282
0.815363254,1.752717035
0.816453007,1.752957097
0.817544218,1.753197467
0.818636886,1.753438145
0.819731015,1.753679133
0.820826606,1.75392043
0.821923662,1.754162037
0.823022183,1.754403954
0.824122173,1.754646182
0.825223633,1.754888722
0.826326566,1.755131572
0.827430972,1.755374735
0.828536854,1.755618211
0.829644215,1.755861999
0.830753055,1.756106101
0.831863378,1.756350516
0.832975184,1.756595245
0.834088477,1.756840289
0.835203257,1.757085648
0.836319527,1.757331322
0.837437289,1.757577312
0.838556545,1.757823618
0.839677297,1.758070241
0.840799547,1.75831718
0.841923297,1.758564438
0.843048549,1.758812013
0.844175305,1.759059907
0.845303566,1.759308119
0.846433336,1.75955665
0.847564615,1.759805502
0.848697407,1.760054673
0.849831713,1.760304164
0.850967534,1.760553977
0.852104874,1.760804111
0.853243733,1.761054566
0.854384115,1.761305344
0.855526021,1.761556444
0.856669453,1.761807868
0.857814414,1.762059615
0.858960904,1.762311685
0.860108927,1.762564081
0.861258485,1.7628168
0.862409578,1.763069846
0.863562211,1.763323216
0.864716383,1.763576913
0.865872099,1.763830936
0.867029359,1.764085287
0.868188165,1.764339964
0.869348521,1.76459497
0.870510427,1.764850304
0.871673886,1.765105966
0.8728389,1.765361958
0.874005471,1.765618279
0.875173602,1.76587493
0.876343293,1.766131912
0.877514548,1.766389224
0.878687369,1.766646868
0.879861757,1.766904844
0.881037714,1.767163152
0.882215243,1.767421793
0.883394346,1.767680766
0.884575025,1.767940074
0.885757282,1.768199715
0.886941119,1.768459691
0.888126538,1.768720001
0.889313542,1.768980647
0.890502132,1.769241629
0.89169231,1.769502947
0.89288408,1.769764602
0.894077442,1.770026594
0.895272399,1.770288924
0.896468953,1.770551591
0.897667107,1.770814597
0.898866861,1.771077942
0.90006822,1.771341627
0.901271184,1.771605651
0.902475755,1.771870016
0.903681937,1.772134721
0.904889731,1.772399768
0.906099139,1.772665156
0.907310163,1.772930886
0.908522806,1.773196959
0.90973707,1.773463375
0.910952956,1.773730135
0.912170468,1.773997239
0.913389607,1.774264687
0.914610375,1.77453248
0.915832775,1.774800618
0.917056809,1.775069102
0.918282478,1.775337932
0.919509786,1.775607109
0.920738734,1.775876634
0.921969325,1.776146505
0.92320156,1.776416726
0.924435442,1.776687294
0.925670974,1.776958212
0.926908156,1.777229479
0.928146992,1.777501097
0.929387484,1.777773064
0.930629634,1.778045383
0.931873444,1.778318053
0.933118917,1.778591075
0.934366054,1.778864449
0.935614857,1.779138176
0.93686533,1.779412257
0.938117474,1.779686691
0.939371292,1.779961479
0.940626786,1.780236622
0.941883957,1.78051212
0.943142809,1.780787974
0.944403343,1.781064184
0.945665562,1.781340751
0.946929468,1.781617675
0.948195063,1.781894956
0.94946235,1.782172595
0.95073133,1.782450593
0.952002007,1.78272895
0.953274381,1.783007666
0.954548457,1.783286742
0.955824235,1.783566179
0.957101718,1.783845976
0.958380909,1.784126135
0.959661809,1.784406656
0.960944421,1.784687539
0.962228748,1.784968785
0.963514791,1.785250395
0.964802553,1.785532368
0.966092036,1.785814706
0.967383242,1.786097408
0.968676174,1.786380475
0.969970834,1.786663909
0.971267225,1.786947708
0.972565348,1.787231875
0.973865206,1.787516408
0.975166802,1.78780131
0.976470137,1.788086579
0.977775214,1.788372217
0.979082035,1.788658225
0.980390603,1.788944602
0.98170092,1.789231349
0.983012988,1.789518467
0.98432681,1.789805957
0.985642387,1.790093817
0.986959723,1.79038205
0.98827882,1.790670656
0.989599679,1.790959635
0.990922304,1.791248988
0.992246697,1.791538714
0.99357286,1.791828816
0.994900795,1.792119292
0.996230505,1.792410145
0.997561992,1.792701373
0.998895259,1.792992978
1.000230308,1.79328496
1.001567141,1.79357732
1.002905761,1.793870058
1.00424617,1.794163175
1.00558837,1.794456671
1.006932364,1.794750547
1.008278155,1.795044803
1.009625744,1.79533944
1.010975135,1.795634457
1.012326328,1.795929857
1.013679328,1.796225639
1.015034136,1.796521804
1.016390755,1.796818352
1.017749187,1.797115283
1.019109434,1.797412599
1.0204715,1.7977103
1.021835386,1.798008386
1.023201095,1.798306858
1.024568629,1.798605716
1.025937991,1.798904962
1.027309183,1.799204594
1.028682207,1.799504615
1.030057067,1.799805024
1.031433764,1.800105822
1.032812302,1.800407009
1.034192681,1.800708586
1.035574906,1.801010554
1.036958978,1.801312913
1.0383449,1.801615663
1.039732674,1.801918806
1.041122303,1.802222341
1.04251379,1.802526269
1.043907136,1.802830591
1.045302344,1.803135307
1.046699417,1.803440418
1.048098357,1.803745924
1.049499167,1.804051825
1.050901849,1.804358123
1.052306406,1.804664818
1.05371284,1.80497191
1.055121154,1.8052794
1.05653135,1.805587289
1.057943431,1.805895576
1.059357399,1.806204263
1.060773257,1.80651335
1.062191007,1.806822837
1.063610652,1.807132726
1.065032195,1.807443016
1.066455637,1.807753708
1.067880982,1.808064803
1.069308232,1.808376301
1.07073739,1.808688203
1.072168457,1.809000509
1.073601437,1.80931322
1.075036333,1.809626337
1.076473146,1.809939859
1.07791188,1.810253788
1.079352536,1.810568124
1.080795118,1.810882868
1.082239628,1.811198019
1.083686069,1.811513579
1.085134443,1.811829549
1.086584752,1.812145928
1.088037,1.812462717
1.089491189,1.812779918
1.090947322,1.813097529
1.0924054,1.813415553
1.093865428,1.813733989
1.095327406,1.814052838
1.096791339,1.814372101
1.098257229,1.814691778
1.099725077,1.815011869
1.101194887,1.815332376
1.102666662,1.815653299
1.104140404,1.815974638
1.105616116,1.816296393
1.1070938,1.816618567
1.108573458,1.816941158
1.110055095,1.817264168
1.111538712,1.817587597
1.113024311,1.817911446
1.114511896,1.818235715
1.11600147,1.818560405
1.117493034,1.818885517
1.118986591,1.81921105
1.120482145,1.819537006
1.121979698,1.819863385
1.123479252,1.820190187
1.124980811,1.820517414
1.126484376,1.820845066
1.127989951,1.821173143
1.129497538,1.821501645
1.13100714,1.821830575
1.132518759,1.822159931
1.134032399,1.822489715
1.135548062,1.822819928
1.137065751,1.823150569
1.138585468,1.823481639
1.140107216,1.823813139
1.141630998,1.82414507
1.143156817,1.824477432
1.144684675,1.824810226
1.146214575,1.825143451
1.14774652,1.82547711
1.149280512,1.825811202
1.150816555,1.826145728
1.15235465,1.826480688
1.153894801,1.826816084
1.155437011,1.827151915
1.156981281,1.827488183
1.158527616,1.827824887
1.160076018,1.828162029
1.161626488,1.828499609
1.163179032,1.828837628
1.16473365,1.829176085
1.166290346,1.829514983
1.167849122,1.829854321
1.169409982,1.8301941
1.170972928,1.83053432
1.172537963,1.830874983
1.17410509,1.831216089
1.175674311,1.831557637
1.177245629,1.83189963
1.178819048,1.832242067
1.180394569,1.832584949
1.181972196,1.832928277
1.183551932,1.833272052
1.185133779,1.833616273
1.18671774,1.833960942
1.188303819,1.834306059
1.189892017,1.834651624
1.191482337,1.834997639
1.193074784,1.835344104
1.194669358,1.835691019
1.196266064,1.836038385
1.197864904,1.836386203
1.199465881,1.836734474
1.201068997,1.837083197
1.202674256,1.837432374
1.204281661,1.837782005
1.205891214,1.83813209
1.207502918,1.838482631
1.209116776,1.838833628
1.210732791,1.839185082
1.212350966,1.839536992
1.213971304,1.839889361
1.215593807,1.840242187
1.217218479,1.840595473
1.218845322,1.840949219
1.22047434,1.841303424
1.222105534,1.841658091
1.223738909,1.842013219
1.225374467,1.842368809
1.227012211,1.842724862
1.228652144,1.843081378
1.230294269,1.843438358
1.231938588,1.843795802
1.233585105,1.844153712
1.235233823,1.844512087
1.236884744,1.844870929
1.238537872,1.845230238
1.240193209,1.845590015
1.241850759,1.84595026
1.243510524,1.846310974
1.245172507,1.846672157
1.246836711,1.847033811
1.24850314,1.847395935
1.250171796,1.847758531
1.251842682,1.848121599
1.253515802,1.848485139
1.255191157,1.848849153
1.256868752,1.849213641
1.258548589,1.849578603
1.260230671,1.849944041
1.261915001,1.850309954
1.263601582,1.850676344
1.265290418,1.851043212
1.26698151,1.851410556
1.268674863,1.85177838
1.270370479,1.852146682
1.272068361,1.852515464
1.273768513,1.852884726
1.275470937,1.85325447
1.277175636,1.853624695
1.278882613,1.853995402
1.280591872,1.854366592
1.282303416,1.854738266
1.284017247,1.855110423
1.285733368,1.855483066
1.287451783,1.855856194
